0,1,2,3,4,5,6
321,693,1012,207,553,HEPG2-08,473
356,692,555,937,268,HEPG2-08,733
803,693,108,486,893,HEPG2-08,225
799,598,36,407,870,HEPG2-08,788
693,1012,874,41,880,HEPG2-08,457
122,755,1031,815,90,HEPG2-08,299
726,519,394,126,231,HEPG2-08,434
519,693,1055,321,830,HEPG2-08,257
1055,476,697,799,794,HEPG2-08,409
1055,830,435,476,275,HEPG2-08,857
1055,882,748,519,830,HEPG2-08,219
419,882,126,575,133,HEPG2-08,779
1055,213,294,697,521,HEPG2-08,562
1055,799,748,264,423,HEPG2-08,1058
435,476,474,885,667,HEPG2-08,216
590,874,867,139,423,HEPG2-08,1046
1055,133,126,419,830,HEPG2-08,790
321,218,425,845,874,HEPG2-08,218
519,1055,264,213,423,HEPG2-08,357
419,476,859,126,48,HEPG2-08,859
1055,275,667,521,830,HEPG2-08,923
850,251,1003,1047,485,HEPG2-08,92
693,207,880,553,519,HEPG2-08,41
476,799,126,275,965,HEPG2-08,956
356,726,419,126,692,HEPG2-08,60
1074,1003,206,232,816,HEPG2-08,206
356,419,882,254,519,HEPG2-08,194
149,271,726,434,1048,HEPG2-08,726
1055,830,213,521,307,HEPG2-08,751
423,714,276,667,568,HEPG2-08,988
726,1048,830,572,523,HEPG2-08,879
483,224,1022,394,803,HEPG2-08,550
476,734,419,474,856,HEPG2-08,571
693,1012,1022,874,204,HEPG2-08,462
1055,294,521,275,830,HEPG2-08,905
425,321,693,918,931,HEPG2-08,558
269,1012,123,134,925,HEPG2-08,75
799,748,598,519,264,HEPG2-08,967
662,1009,69,729,61,HEPG2-08,597
882,419,396,307,1055,HEPG2-08,130
48,425,572,534,1003,HEPG2-08,425
139,598,651,1083,1038,HEPG2-08,263
321,425,519,394,207,HEPG2-08,1002
856,882,419,22,799,HEPG2-08,1024
1055,521,748,275,799,HEPG2-08,492
303,502,521,1095,440,HEPG2-08,569
1012,693,61,662,398,HEPG2-08,837
126,965,492,419,275,HEPG2-08,1083
98,903,631,923,289,HEPG2-08,1078
9,867,483,306,534,HEPG2-08,284
425,485,850,44,251,HEPG2-08,563
139,598,799,241,651,HEPG2-08,867
882,419,307,1055,474,HEPG2-08,146
519,581,1055,264,748,HEPG2-08,714
693,519,207,874,803,HEPG2-08,826
519,598,1055,581,56,HEPG2-08,414
534,425,492,879,9,HEPG2-08,25
133,356,886,519,575,HEPG2-08,830
874,693,294,621,943,HEPG2-08,269
1055,476,275,435,667,HEPG2-08,729
830,993,68,697,521,HEPG2-08,57
269,880,486,693,791,HEPG2-08,166
581,519,1055,264,748,HEPG2-08,801
1092,953,675,18,559,HEPG2-08,1092
882,264,1055,294,621,HEPG2-08,536
1055,882,419,307,126,HEPG2-08,81
485,373,787,776,251,HEPG2-08,776
419,48,275,294,882,HEPG2-08,682
1055,667,502,521,568,HEPG2-08,661
126,546,794,492,476,HEPG2-08,87
294,519,693,213,1055,HEPG2-08,452
455,468,0,816,1087,HEPG2-08,66
519,356,133,1007,1055,HEPG2-08,957
492,267,407,232,48,HEPG2-08,232
803,1039,394,1021,604,HEPG2-08,1088
693,321,207,519,697,HEPG2-08,601
356,133,886,519,727,HEPG2-08,584
882,419,856,575,133,HEPG2-08,865
1055,519,133,356,581,HEPG2-08,1077
803,708,224,428,395,HEPG2-08,27
462,1021,1102,903,522,HEPG2-08,852
830,1055,521,572,226,HEPG2-08,1035
83,447,1082,939,129,HEPG2-08,7
830,1055,307,843,882,HEPG2-08,1044
598,483,633,111,204,HEPG2-08,735
568,276,241,590,667,HEPG2-08,932
830,1055,476,435,521,HEPG2-08,934
667,435,1055,502,521,HEPG2-08,72
232,0,816,404,1003,HEPG2-08,404
259,769,13,708,506,HEPG2-08,1016
1055,667,521,502,568,HEPG2-08,342
1055,275,519,965,476,HEPG2-08,101
1055,213,830,307,521,HEPG2-08,639
867,423,729,235,748,HEPG2-08,721
356,133,886,277,519,HEPG2-08,153
859,856,18,507,1029,HEPG2-08,507
13,803,1021,224,425,HEPG2-08,236
1055,830,476,126,435,HEPG2-08,19
693,485,395,207,1014,HEPG2-08,20
1055,830,474,133,476,HEPG2-08,175
1095,294,830,1055,667,HEPG2-08,511
425,117,794,321,275,HEPG2-08,539
708,83,827,224,129,HEPG2-08,330
1055,882,264,294,519,HEPG2-08,245
693,662,335,69,139,HEPG2-08,761
287,524,240,898,506,HEPG2-08,2
1055,521,830,502,1095,HEPG2-08,752
485,395,803,1014,693,HEPG2-08,100
1055,882,275,519,264,HEPG2-08,285
519,356,555,937,133,HEPG2-08,876
108,803,1022,350,224,HEPG2-08,827
519,321,1055,264,907,HEPG2-08,47
799,598,139,794,407,HEPG2-08,315
693,880,269,486,41,HEPG2-08,706
502,568,667,823,521,HEPG2-08,132
598,799,423,276,184,HEPG2-08,542
1021,708,662,13,346,HEPG2-08,364
693,553,321,41,425,HEPG2-08,1080
519,1055,264,748,555,HEPG2-08,1063
799,423,598,276,1065,HEPG2-08,580
519,957,423,867,1055,HEPG2-08,640
1055,213,882,290,264,HEPG2-08,654
662,139,651,867,421,HEPG2-08,651
794,534,1088,821,1017,HEPG2-08,1017
22,926,112,321,462,HEPG2-08,233
519,1055,581,555,264,HEPG2-08,1049
1055,519,521,423,264,HEPG2-08,991
61,662,9,294,139,HEPG2-08,662
590,61,276,423,163,HEPG2-08,334
799,407,856,36,419,HEPG2-08,407
799,126,152,546,267,HEPG2-08,659
425,1048,726,117,126,HEPG2-08,669
882,419,133,307,575,HEPG2-08,753
483,224,306,803,349,HEPG2-08,1019
726,1048,803,523,830,HEPG2-08,946
483,633,224,735,394,HEPG2-08,428
394,519,5,321,803,HEPG2-08,918
486,519,129,989,725,HEPG2-08,412
1021,604,803,870,287,HEPG2-08,951
303,276,590,823,502,HEPG2-08,423
546,476,1055,492,275,HEPG2-08,667
523,726,149,503,396,HEPG2-08,781
485,693,931,874,108,HEPG2-08,1070
485,425,693,251,918,HEPG2-08,685
874,1014,803,693,182,HEPG2-08,182
294,534,423,276,667,HEPG2-08,475
126,48,277,419,133,HEPG2-08,160
126,598,799,394,1047,HEPG2-08,117
1055,521,519,275,294,HEPG2-08,131
803,240,287,524,306,HEPG2-08,730
394,1010,224,803,874,HEPG2-08,333
462,321,930,903,425,HEPG2-08,95
1012,1022,925,874,204,HEPG2-08,1043
240,475,614,570,949,HEPG2-08,1064
597,129,423,957,65,HEPG2-08,789
1055,830,290,307,521,HEPG2-08,896
850,373,425,92,1135,HEPG2-08,262
909,859,359,870,496,HEPG2-08,909
939,902,1088,1030,642,HEPG2-08,623
519,830,1055,213,356,HEPG2-08,804
1055,799,476,794,474,HEPG2-08,499
289,675,496,507,384,HEPG2-08,709
693,207,874,803,294,HEPG2-08,975
276,568,590,423,823,HEPG2-08,844
519,1055,321,748,462,HEPG2-08,731
1055,419,799,882,748,HEPG2-08,697
1055,275,133,419,474,HEPG2-08,521
149,859,1003,1048,621,HEPG2-08,149
598,139,759,1083,483,HEPG2-08,93
693,553,519,321,207,HEPG2-08,461
830,294,572,879,628,HEPG2-08,196
575,133,419,843,126,HEPG2-08,739
803,693,893,108,486,HEPG2-08,650
693,425,1070,903,321,HEPG2-08,383
519,1055,356,555,22,HEPG2-08,1032
1055,213,294,830,521,HEPG2-08,429
283,351,823,502,568,HEPG2-08,351
856,882,559,432,859,HEPG2-08,393
1031,230,108,755,803,HEPG2-08,178
419,474,856,356,133,HEPG2-08,856
628,879,425,668,42,HEPG2-08,952
1055,519,1138,275,937,HEPG2-08,28
939,859,843,149,856,HEPG2-08,64
1055,519,213,521,264,HEPG2-08,1052
1055,830,843,476,275,HEPG2-08,336
581,356,519,133,886,HEPG2-08,43
294,181,425,879,534,HEPG2-08,1040
1055,521,830,275,290,HEPG2-08,454
1021,1003,898,787,973,HEPG2-08,1003
1021,271,149,870,287,HEPG2-08,384
419,882,126,277,356,HEPG2-08,228
856,870,236,930,716,HEPG2-08,902
598,799,581,423,748,HEPG2-08,349
693,874,485,321,922,HEPG2-08,317
306,1047,534,4,468,HEPG2-08,1030
882,419,856,396,52,HEPG2-08,52
524,898,251,787,973,HEPG2-08,42
423,276,867,729,667,HEPG2-08,517
519,693,803,486,621,HEPG2-08,724
726,523,692,555,356,HEPG2-08,615
794,1055,153,476,697,HEPG2-08,466
126,1055,882,419,48,HEPG2-08,965
287,483,224,395,803,HEPG2-08,723
1055,275,321,590,521,HEPG2-08,851
874,598,519,321,799,HEPG2-08,553
708,803,1039,604,898,HEPG2-08,927
483,1012,447,1079,224,HEPG2-08,111
803,287,306,240,604,HEPG2-08,1090
1022,108,925,350,803,HEPG2-08,893
1055,882,275,965,794,HEPG2-08,871
425,972,694,973,662,HEPG2-08,164
108,708,486,462,1039,HEPG2-08,600
483,1012,421,925,204,HEPG2-08,535
356,133,886,519,1138,HEPG2-08,579
1003,1047,1026,534,48,HEPG2-08,1047
794,812,529,821,688,HEPG2-08,783
356,133,886,254,1077,HEPG2-08,717
1055,794,799,519,153,HEPG2-08,917
903,486,462,748,581,HEPG2-08,996
726,692,604,1039,750,HEPG2-08,1033
856,859,559,236,870,HEPG2-08,754
856,930,870,236,963,HEPG2-08,529
1055,830,153,882,432,HEPG2-08,215
421,1012,483,111,633,HEPG2-08,636
859,42,149,446,1026,HEPG2-08,365
1055,830,294,521,210,HEPG2-08,382
294,303,1055,568,276,HEPG2-08,995
1055,275,153,911,476,HEPG2-08,643
1055,423,213,519,521,HEPG2-08,842
153,48,882,830,1055,HEPG2-08,674
874,931,693,485,553,HEPG2-08,347
667,903,1055,911,521,HEPG2-08,768
48,1007,277,419,716,HEPG2-08,168
476,194,474,575,283,HEPG2-08,435
844,303,957,343,276,HEPG2-08,774
844,423,276,241,568,HEPG2-08,185
1055,830,213,307,474,HEPG2-08,307
1055,799,584,903,748,HEPG2-08,858
419,133,716,356,474,HEPG2-08,677
1055,153,882,22,519,HEPG2-08,527
423,184,714,276,303,HEPG2-08,326
1055,799,476,794,22,HEPG2-08,520
194,1055,830,476,474,HEPG2-08,29
753,631,859,289,534,HEPG2-08,895
1055,133,419,275,474,HEPG2-08,658
534,425,9,794,318,HEPG2-08,525
598,799,139,9,275,HEPG2-08,940
575,476,419,48,126,HEPG2-08,120
1055,423,521,184,213,HEPG2-08,322
321,693,553,697,61,HEPG2-08,943
476,546,903,748,799,HEPG2-08,512
294,521,568,61,1055,HEPG2-08,24
598,163,633,421,1083,HEPG2-08,62
1055,275,476,748,9,HEPG2-08,363
932,568,423,1098,139,HEPG2-08,603
425,153,48,1003,1047,HEPG2-08,246
126,476,419,799,965,HEPG2-08,51
803,346,224,394,1021,HEPG2-08,437
734,882,419,575,474,HEPG2-08,1029
1055,213,519,748,882,HEPG2-08,664
856,419,799,882,407,HEPG2-08,848
4,69,1079,85,534,HEPG2-08,1079
1012,483,874,139,693,HEPG2-08,1105
275,1055,294,476,48,HEPG2-08,665
52,1026,48,534,139,HEPG2-08,977
48,419,52,126,98,HEPG2-08,98
425,524,92,931,1002,HEPG2-08,229
432,156,48,495,98,HEPG2-08,808
1055,275,476,194,48,HEPG2-08,159
534,911,409,871,9,HEPG2-08,319
903,534,9,425,207,HEPG2-08,860
48,575,882,133,277,HEPG2-08,119
1055,521,294,245,43,HEPG2-08,1093
149,432,540,843,753,HEPG2-08,861
1047,870,726,930,794,HEPG2-08,255
126,48,965,859,419,HEPG2-08,197
1055,667,521,714,865,HEPG2-08,184
1055,830,1107,521,474,HEPG2-08,593
483,69,623,735,462,HEPG2-08,807
1055,210,553,830,294,HEPG2-08,338
854,48,1072,9,903,HEPG2-08,167
1055,275,476,153,48,HEPG2-08,740
1047,1003,794,598,9,HEPG2-08,335
476,575,474,435,419,HEPG2-08,1085
575,474,419,476,133,HEPG2-08,99
693,519,903,1114,321,HEPG2-08,129
407,36,141,859,734,HEPG2-08,291
1012,662,874,1083,139,HEPG2-08,515
1055,830,572,48,307,HEPG2-08,614
224,485,803,524,483,HEPG2-08,863
407,152,141,859,476,HEPG2-08,469
598,275,126,1007,476,HEPG2-08,590
693,487,471,327,880,HEPG2-08,148
769,251,373,92,694,HEPG2-08,769
534,139,911,659,1072,HEPG2-08,4
1055,830,521,474,307,HEPG2-08,933
799,476,275,419,436,HEPG2-08,713
903,1055,476,194,521,HEPG2-08,637
769,694,251,259,531,HEPG2-08,259
133,307,575,277,356,HEPG2-08,35
693,553,321,1010,658,HEPG2-08,869
425,1055,534,153,210,HEPG2-08,926
534,1047,1003,1026,306,HEPG2-08,510
1047,1003,44,1026,126,HEPG2-08,691
485,972,251,425,321,HEPG2-08,394
546,843,432,859,435,HEPG2-08,548
534,598,659,9,794,HEPG2-08,125
575,307,830,1055,133,HEPG2-08,629
546,534,911,476,409,HEPG2-08,644
425,922,1050,321,485,HEPG2-08,992
534,232,407,289,1026,HEPG2-08,821
425,697,321,931,553,HEPG2-08,718
1003,1047,1026,44,126,HEPG2-08,380
425,451,61,232,167,HEPG2-08,337
1055,213,830,521,976,HEPG2-08,919
1007,882,275,419,133,HEPG2-08,39
359,870,859,909,1021,HEPG2-08,359
52,98,432,953,18,HEPG2-08,551
830,1055,210,153,294,HEPG2-08,800
1055,882,575,474,419,HEPG2-08,38
1055,294,521,553,423,HEPG2-08,405
476,194,830,474,419,HEPG2-08,777
474,1055,575,856,307,HEPG2-08,818
1055,830,882,153,575,HEPG2-08,533
395,693,147,5,485,HEPG2-08,719
534,425,911,9,788,HEPG2-08,21
598,241,799,1038,956,HEPG2-08,501
139,476,911,1004,241,HEPG2-08,1018
575,419,474,133,716,HEPG2-08,795
693,207,485,874,294,HEPG2-08,678
882,432,48,375,495,HEPG2-08,310
275,1055,476,1007,965,HEPG2-08,465
476,126,275,965,48,HEPG2-08,886
419,133,1007,356,1055,HEPG2-08,942
483,204,224,346,633,HEPG2-08,627
882,48,575,830,432,HEPG2-08,446
484,662,608,327,230,HEPG2-08,484
693,931,906,880,327,HEPG2-08,487
1055,275,476,133,882,HEPG2-08,545
13,1021,662,769,708,HEPG2-08,834
1055,830,521,307,43,HEPG2-08,444
902,4,409,821,820,HEPG2-08,648
874,693,1012,294,61,HEPG2-08,186
575,882,133,277,48,HEPG2-08,530
1055,882,830,153,575,HEPG2-08,646
194,476,283,1055,275,HEPG2-08,1086
419,882,1007,356,133,HEPG2-08,402
61,662,693,451,1098,HEPG2-08,463
1055,882,275,126,419,HEPG2-08,864
534,48,126,1026,1047,HEPG2-08,671
419,126,48,277,882,HEPG2-08,999
425,44,294,48,1003,HEPG2-08,443
854,48,98,426,903,HEPG2-08,289
1055,830,153,48,294,HEPG2-08,173
432,289,492,375,384,HEPG2-08,1053
419,48,126,882,476,HEPG2-08,748
476,141,376,1029,859,HEPG2-08,599
598,126,275,1007,476,HEPG2-08,163
483,224,1022,693,230,HEPG2-08,608
1055,275,419,476,133,HEPG2-08,686
1055,521,213,303,502,HEPG2-08,49
133,474,476,419,194,HEPG2-08,809
294,1055,61,275,697,HEPG2-08,738
139,903,911,267,275,HEPG2-08,410
568,667,590,1055,932,HEPG2-08,617
356,519,598,581,1007,HEPG2-08,448
476,435,194,283,474,HEPG2-08,234
568,667,241,276,932,HEPG2-08,198
241,564,799,275,476,HEPG2-08,438
48,432,98,903,376,HEPG2-08,115
844,483,618,276,69,HEPG2-08,961
476,194,903,911,859,HEPG2-08,679
1055,667,194,476,275,HEPG2-08,805
1055,830,153,521,667,HEPG2-08,1091
476,474,575,133,419,HEPG2-08,127
1055,830,521,213,43,HEPG2-08,989
1012,925,204,483,421,HEPG2-08,314
575,474,419,133,476,HEPG2-08,944
882,575,376,474,476,HEPG2-08,248
126,598,419,476,275,HEPG2-08,368
1055,882,1107,213,521,HEPG2-08,595
96,800,1074,1067,161,HEPG2-08,816
1055,9,294,275,911,HEPG2-08,690
1083,598,1098,139,662,HEPG2-08,145
407,859,432,507,529,HEPG2-08,1099
275,476,667,568,194,HEPG2-08,183
294,303,874,693,452,HEPG2-08,237
61,425,922,553,321,HEPG2-08,802
48,126,476,419,52,HEPG2-08,494
903,153,48,1055,432,HEPG2-08,375
1048,540,794,149,604,HEPG2-08,214
849,294,69,569,927,HEPG2-08,123
425,534,321,1098,139,HEPG2-08,707
139,598,1083,1098,276,HEPG2-08,633
419,476,126,575,474,HEPG2-08,401
52,854,396,98,1003,HEPG2-08,96
845,930,204,139,218,HEPG2-08,1014
321,693,218,425,553,HEPG2-08,963
425,534,9,409,232,HEPG2-08,279
799,856,476,36,598,HEPG2-08,1057
126,419,48,965,275,HEPG2-08,252
476,126,546,1055,275,HEPG2-08,829
844,1012,294,163,693,HEPG2-08,908
476,546,435,241,194,HEPG2-08,564
1055,830,194,476,275,HEPG2-08,311
598,799,419,1055,275,HEPG2-08,114
519,693,321,937,553,HEPG2-08,387
830,1055,213,521,976,HEPG2-08,578
48,153,1055,882,794,HEPG2-08,516
139,241,659,1083,788,HEPG2-08,759
1109,419,1007,476,716,HEPG2-08,504
922,425,275,965,321,HEPG2-08,888
519,356,555,937,1041,HEPG2-08,866
534,4,409,85,794,HEPG2-08,782
882,575,133,307,419,HEPG2-08,969
419,126,882,575,476,HEPG2-08,300
425,321,553,693,918,HEPG2-08,449
419,476,241,799,407,HEPG2-08,1087
882,419,799,1055,598,HEPG2-08,453
903,1055,153,210,425,HEPG2-08,250
294,1055,521,303,43,HEPG2-08,649
419,882,133,575,716,HEPG2-08,432
882,419,356,716,133,HEPG2-08,265
598,799,436,126,1007,HEPG2-08,763
1055,748,651,598,799,HEPG2-08,369
126,476,419,48,965,HEPG2-08,672
306,425,251,483,224,HEPG2-08,819
874,321,598,536,1012,HEPG2-08,180
425,572,153,1055,294,HEPG2-08,625
48,476,126,419,133,HEPG2-08,422
48,126,859,42,432,HEPG2-08,271
631,859,668,419,294,HEPG2-08,1074
854,426,882,48,98,HEPG2-08,873
48,52,859,1026,419,HEPG2-08,396
667,568,571,1055,521,HEPG2-08,990
356,419,22,882,133,HEPG2-08,947
432,407,507,794,559,HEPG2-08,936
882,307,133,419,48,HEPG2-08,491
1055,72,667,799,571,HEPG2-08,652
476,1109,275,419,474,HEPG2-08,283
1055,419,882,275,133,HEPG2-08,749
419,476,575,126,48,HEPG2-08,244
1055,521,830,213,294,HEPG2-08,1059
524,485,998,425,1047,HEPG2-08,191
321,275,425,693,922,HEPG2-08,490
321,485,425,972,918,HEPG2-08,485
1055,667,568,521,502,HEPG2-08,583
476,911,667,1055,275,HEPG2-08,53
419,575,48,133,307,HEPG2-08,278
534,9,425,492,1026,HEPG2-08,820
133,575,419,716,474,HEPG2-08,171
598,581,1007,519,56,HEPG2-08,135
419,1007,882,575,716,HEPG2-08,1007
421,598,633,844,112,HEPG2-08,134
153,794,534,9,126,HEPG2-08,1000
693,553,321,41,207,HEPG2-08,901
425,534,9,949,628,HEPG2-08,570
1055,830,882,133,575,HEPG2-08,65
880,693,569,327,471,HEPG2-08,362
708,803,1021,792,83,HEPG2-08,90
1055,521,213,667,830,HEPG2-08,916
925,108,1022,230,1012,HEPG2-08,122
321,1055,693,697,275,HEPG2-08,716
241,421,844,714,932,HEPG2-08,377
882,277,419,716,856,HEPG2-08,477
1055,830,476,194,474,HEPG2-08,616
139,903,1047,923,1003,HEPG2-08,267
98,52,375,854,426,HEPG2-08,34
476,474,575,133,435,HEPG2-08,210
61,931,457,425,441,HEPG2-08,170
139,534,911,409,407,HEPG2-08,84
1055,521,667,903,1107,HEPG2-08,1051
139,598,662,1083,1012,HEPG2-08,1012
1022,108,1012,693,925,HEPG2-08,554
1055,882,830,307,575,HEPG2-08,955
425,534,1021,794,409,HEPG2-08,727
598,126,1007,799,275,HEPG2-08,1068
1055,9,476,534,794,HEPG2-08,86
419,882,799,1055,519,HEPG2-08,1034
882,1055,799,419,275,HEPG2-08,190
275,9,598,965,48,HEPG2-08,464
425,9,850,485,803,HEPG2-08,480
803,224,395,483,394,HEPG2-08,632
662,424,729,139,69,HEPG2-08,32
598,799,633,139,845,HEPG2-08,1071
903,662,139,409,734,HEPG2-08,922
903,1055,153,651,241,HEPG2-08,796
474,1055,882,22,639,HEPG2-08,586
483,224,925,1022,122,HEPG2-08,815
275,48,1055,882,133,HEPG2-08,937
61,693,569,931,553,HEPG2-08,666
1055,830,153,336,438,HEPG2-08,174
462,633,421,519,423,HEPG2-08,970
534,48,153,903,1055,HEPG2-08,76
870,1021,930,794,604,HEPG2-08,151
519,555,937,264,1041,HEPG2-08,142
803,428,483,898,224,HEPG2-08,755
126,48,476,965,419,HEPG2-08,546
1033,1059,1040,211,541,HEPG2-09,35
160,734,1099,865,1059,HEPG2-09,858
161,167,800,211,232,HEPG2-09,1000
953,1099,393,430,98,HEPG2-09,248
1033,1059,1040,215,471,HEPG2-09,586
1042,52,953,855,98,HEPG2-09,197
161,96,800,1042,384,HEPG2-09,487
211,161,675,551,475,HEPG2-09,322
160,384,865,734,507,HEPG2-09,842
769,206,1074,676,787,HEPG2-09,229
1100,506,951,769,362,HEPG2-09,362
769,259,708,287,815,HEPG2-09,90
211,551,953,161,466,HEPG2-09,1051
551,675,559,953,6,HEPG2-09,727
769,755,962,506,1100,HEPG2-09,636
953,551,675,384,1042,HEPG2-09,936
0,816,769,484,1100,HEPG2-09,237
1074,816,1135,206,86,HEPG2-09,570
507,1042,52,496,381,HEPG2-09,469
291,559,1092,909,18,HEPG2-09,291
921,675,551,98,211,HEPG2-09,942
472,569,828,405,69,HEPG2-09,901
424,507,1042,150,813,HEPG2-09,679
98,953,133,541,976,HEPG2-09,307
953,98,559,1099,507,HEPG2-09,1086
430,953,216,384,156,HEPG2-09,643
211,161,816,591,384,HEPG2-09,873
1092,953,52,18,559,HEPG2-09,359
953,551,675,98,384,HEPG2-09,494
96,1067,816,1042,800,HEPG2-09,21
1067,1042,424,161,800,HEPG2-09,829
783,384,1033,167,30,HEPG2-09,1091
1067,800,424,662,161,HEPG2-09,763
1099,816,534,0,240,HEPG2-09,1034
662,69,1079,424,139,HEPG2-09,633
424,662,20,324,484,HEPG2-09,515
953,1092,52,328,1003,HEPG2-09,396
61,1059,652,569,57,HEPG2-09,995
465,430,98,309,495,HEPG2-09,465
541,465,290,190,203,HEPG2-09,955
139,662,1083,1079,719,HEPG2-09,759
953,1042,52,1099,1092,HEPG2-09,491
1059,1033,502,1111,57,HEPG2-09,127
1079,696,4,167,69,HEPG2-09,940
953,384,98,1099,507,HEPG2-09,933
52,98,591,289,855,HEPG2-09,435
953,98,559,289,393,HEPG2-09,578
953,1042,384,507,52,HEPG2-09,768
507,150,0,496,1042,HEPG2-09,214
675,551,816,384,0,HEPG2-09,525
614,816,783,167,211,HEPG2-09,405
52,507,1042,953,98,HEPG2-09,546
384,507,551,1042,19,HEPG2-09,795
465,1033,211,471,551,HEPG2-09,444
559,507,953,783,1099,HEPG2-09,171
507,1042,150,424,529,HEPG2-09,520
551,953,98,6,495,HEPG2-09,886
953,559,1099,507,812,HEPG2-09,477
953,551,675,1042,211,HEPG2-09,119
816,0,240,638,675,HEPG2-09,151
4,85,468,816,0,HEPG2-09,510
865,507,734,858,932,HEPG2-09,377
384,534,160,98,1040,HEPG2-09,590
471,734,361,465,1099,HEPG2-09,501
953,507,551,1042,1099,HEPG2-09,861
139,662,734,160,384,HEPG2-09,326
953,507,52,551,1092,HEPG2-09,1085
466,750,695,345,161,HEPG2-09,129
161,816,211,1042,384,HEPG2-09,716
52,507,855,655,407,HEPG2-09,1007
167,816,0,614,96,HEPG2-09,337
424,351,507,662,813,HEPG2-09,637
816,0,86,212,962,HEPG2-09,819
800,1067,931,406,972,HEPG2-09,368
1074,206,506,708,259,HEPG2-09,437
953,507,1042,52,1092,HEPG2-09,1057
614,475,696,466,472,HEPG2-09,970
816,800,232,425,86,HEPG2-09,963
1042,953,52,591,98,HEPG2-09,375
98,953,1099,591,80,HEPG2-09,464
1067,13,1021,662,424,HEPG2-09,490
216,734,865,160,430,HEPG2-09,749
800,96,404,676,1009,HEPG2-09,191
1042,232,591,289,161,HEPG2-09,76
98,384,289,591,953,HEPG2-09,463
951,675,466,614,816,HEPG2-09,860
232,534,816,240,0,HEPG2-09,755
259,769,708,1031,122,HEPG2-09,815
98,953,734,34,289,HEPG2-09,283
384,953,98,1099,1042,HEPG2-09,210
211,675,1099,1042,687,HEPG2-09,516
953,507,1042,384,551,HEPG2-09,244
384,160,1099,507,534,HEPG2-09,740
161,384,96,800,289,HEPG2-09,24
13,1067,1021,708,683,HEPG2-09,834
507,1042,953,150,1099,HEPG2-09,599
675,816,1042,953,551,HEPG2-09,168
591,1111,475,953,1059,HEPG2-09,595
211,1033,628,1040,883,HEPG2-09,686
769,259,694,206,373,HEPG2-09,259
1033,211,883,695,1040,HEPG2-09,121
98,953,52,393,156,HEPG2-09,944
892,484,337,382,142,HEPG2-09,186
507,384,953,375,734,HEPG2-09,49
675,551,211,953,1042,HEPG2-09,629
384,507,812,432,953,HEPG2-09,504
1044,0,816,211,359,HEPG2-09,658
1033,211,215,475,1040,HEPG2-09,382
696,951,849,614,472,HEPG2-09,908
98,953,675,289,52,HEPG2-09,246
953,98,1042,591,384,HEPG2-09,947
953,98,393,211,1024,HEPG2-09,183
98,211,921,628,883,HEPG2-09,173
953,675,591,1092,551,HEPG2-09,446
161,211,475,384,1040,HEPG2-09,649
587,591,1042,953,96,HEPG2-09,278
800,211,475,161,278,HEPG2-09,678
951,755,696,484,324,HEPG2-09,554
475,1059,1033,57,569,HEPG2-09,583
507,384,160,375,529,HEPG2-09,748
534,922,181,443,86,HEPG2-09,159
430,1099,810,865,589,HEPG2-09,527
507,1042,384,529,52,HEPG2-09,821
800,289,855,98,734,HEPG2-09,713
608,931,769,347,373,HEPG2-09,347
0,816,800,86,962,HEPG2-09,4
953,507,1092,18,52,HEPG2-09,1029
587,384,232,800,289,HEPG2-09,38
591,52,98,855,232,HEPG2-09,926
816,0,1042,1099,783,HEPG2-09,174
211,816,86,1040,891,HEPG2-09,480
384,507,160,783,953,HEPG2-09,530
1044,816,0,350,149,HEPG2-09,969
816,675,951,0,278,HEPG2-09,718
614,516,675,783,551,HEPG2-09,123
161,1042,953,384,591,HEPG2-09,1059
925,350,471,892,906,HEPG2-09,62
424,800,1042,1067,161,HEPG2-09,190
384,675,551,1042,475,HEPG2-09,866
289,232,591,496,800,HEPG2-09,335
953,384,289,1042,98,HEPG2-09,593
800,211,1040,676,161,HEPG2-09,625
591,211,1040,289,628,HEPG2-09,533
953,98,1042,17,507,HEPG2-09,614
61,591,922,457,931,HEPG2-09,170
591,1040,161,441,384,HEPG2-09,652
475,1059,1033,1111,337,HEPG2-09,142
951,816,769,167,962,HEPG2-09,632
800,484,424,1067,662,HEPG2-09,484
698,52,1087,859,507,HEPG2-09,672
951,614,266,1079,7,HEPG2-09,627
424,507,1087,150,1042,HEPG2-09,564
484,951,525,1100,345,HEPG2-09,148
211,687,921,883,271,HEPG2-09,387
0,816,287,962,951,HEPG2-09,863
441,591,161,1040,443,HEPG2-09,992
465,430,471,750,495,HEPG2-09,916
384,1059,441,160,98,HEPG2-09,646
800,61,457,1009,232,HEPG2-09,869
507,52,98,855,1042,HEPG2-09,53
52,855,507,384,1042,HEPG2-09,252
384,167,160,534,492,HEPG2-09,422
139,384,932,167,534,HEPG2-09,314
384,675,534,30,17,HEPG2-09,453
160,734,384,865,216,HEPG2-09,300
507,855,734,98,1087,HEPG2-09,163
953,507,384,393,98,HEPG2-09,809
384,783,1099,19,475,HEPG2-09,410
96,1074,800,1067,206,HEPG2-09,1074
1042,800,1067,161,591,HEPG2-09,977
507,52,953,1042,98,HEPG2-09,120
13,662,1021,1067,769,HEPG2-09,608
559,953,551,265,507,HEPG2-09,616
1042,96,800,161,424,HEPG2-09,1099
425,534,1040,800,972,HEPG2-09,394
